list,n_ts,ref
1,1,1.7804378879071912e-06
1,1,1.7786544427695296e-06
1,1,1.7759930634623842e-06
1,1,1.7724984287299056e-06
1,1,1.7681548153432916e-06
1,1,1.7631298967025077e-06
1,1,1.7573803868337876e-06
1,1,1.7508029015420705e-06
1,1,1.7435527108574338e-06
1,1,1.7356840094702535e-06
1,1,1.7270182829410832e-06
1,1,1.7176156113543e-06
1,1,1.7075405766109729e-06
1,1,1.6966774157117691e-06
1,1,1.6850431827899905e-06
1,1,1.672565472357525e-06
1,1,1.6592039915374855e-06
1,1,1.6448676078637333e-06
1,1,1.6295538740848166e-06
1,1,1.6133438503155838e-06
1,1,1.5962936503471411e-06
1,1,1.5785162687987086e-06
1,1,1.5601381241988816e-06
1,1,1.5412737014806264e-06
1,1,1.5219090530270404e-06
1,1,1.502067591808792e-06
1,1,1.4818561536840128e-06
1,1,1.4612211166852251e-06
1,1,1.440025529388778e-06
1,1,1.4181773422964706e-06
1,1,1.3956975535926115e-06
1,1,1.3726637713798883e-06
1,1,1.3489959748996643e-06
1,1,1.324787643859468e-06
1,1,1.3001232503956534e-06
1,1,1.2750998781847771e-06
1,1,1.2498118317540172e-06
1,1,1.2242113194218046e-06
1,1,1.1984874196393494e-06
1,1,1.1726242902182228e-06
1,1,1.146715225700305e-06
1,1,1.1207348536599734e-06
1,1,1.094466686787571e-06
1,1,1.0678931707547324e-06
1,1,1.0408538698332084e-06
1,1,1.0133022720742482e-06
1,1,9.851266139893006e-07
1,1,9.56276259168942e-07
1,1,9.268878998824472e-07
1,1,8.970289017338343e-07
1,1,8.669381087617413e-07
1,1,8.36717399975423e-07
1,1,8.063634405786192e-07
1,1,7.758953945019591e-07
1,1,7.45335365766576e-07
1,1,7.146885825689115e-07
1,1,6.838376662800039e-07
1,1,6.526871079537807e-07
1,1,6.211148439896023e-07
1,1,5.890577500131043e-07
1,1,5.564950585675998e-07
1,1,5.23258109122211e-07
1,1,4.89366962818438e-07
1,1,4.549067753526381e-07
1,1,4.1984808196167993e-07
1,1,3.844058948941888e-07
1,1,3.487235078020709e-07
1,1,3.128474122745489e-07
1,1,2.769003981222391e-07
1,1,2.408886650906277e-07
1,1,2.0483383909185714e-07
1,1,1.686779848549554e-07
1,1,1.3248560709800673e-07
1,1,9.61540109449445e-08
1,1,5.959230974017496e-08
1,1,2.299793344921666e-08
1,1,-1.3690908999146074e-08
1,1,-5.0422056068268464e-08
1,1,-8.717991433041652e-08
1,1,-1.2402344393179325e-07
1,1,-1.608333920446668e-07
1,1,-1.976055104861849e-07
1,1,-2.3446661283699457e-07
1,1,-2.71316388944936e-07
1,1,-3.08111763119304e-07
1,1,-3.447381558149312e-07
1,1,-3.81192633312332e-07
1,1,-4.1760510326930557e-07
1,1,-4.538984683632991e-07
1,1,-4.900298266555444e-07
1,1,-5.259563970368597e-07
1,1,-5.618561300036216e-07
1,1,-5.977153355158672e-07
1,1,-6.334264525941623e-07
1,1,-6.689358692512364e-07
1,1,-7.041471435371355e-07
1,1,-7.390941444487634e-07
1,1,-7.736909614208254e-07
1,1,-8.078811820224568e-07
1,1,-8.416193067597889e-07
1,1,-8.74859165300789e-07
1,1,-9.07472482265332e-07
1,1,-9.393492208175856e-07
1,1,-9.70503821797302e-07
1,1,-1.0009606194558348e-06
1,1,-1.0307578125905416e-06
1,1,-1.0598426242260973e-06
1,1,-1.088126966438173e-06
1,1,-1.115628355961292e-06
1,1,-1.1424215709808063e-06
1,1,-1.1684950768786949e-06
1,1,-1.1937582932620548e-06
1,1,-1.2180826393527128e-06
1,1,-1.2415777444405878e-06
1,1,-1.2644093963632572e-06
1,1,-1.2866104313595273e-06
1,1,-1.3081607199823765e-06
1,1,-1.3289439694528565e-06
1,1,-1.3490654357126169e-06
1,1,-1.368680161538606e-06
1,1,-1.3877912882028994e-06
1,1,-1.4062878871034958e-06
1,1,-1.424034182486799e-06
1,1,-1.4411057538862682e-06
1,1,-1.4575215447688914e-06
1,1,-1.47318370828281e-06
1,1,-1.4880690310946487e-06
1,1,-1.5021396607484977e-06
1,1,-1.5152939725878115e-06
1,1,-1.527463407542874e-06
1,1,-1.5386765485627897e-06
1,1,-1.5488437897858914e-06
1,1,-1.5578948961177482e-06
1,1,-1.5659539057683094e-06
1,1,-1.5730916196115345e-06
1,1,-1.5792261143661843e-06
1,1,-1.5843789427427986e-06
1,1,-1.5885662510705977e-06
1,1,-1.5916422962652198e-06
1,1,-1.5936811497265273e-06
1,1,-1.5948108794702574e-06
1,1,-1.594966039557612e-06
1,1,-1.594115490555998e-06
1,1,-1.5923338586663638e-06
1,1,-1.5896528191995697e-06
1,1,-1.5862495235997583e-06
1,1,-1.5821206710462285e-06
1,1,-1.577103189214747e-06
1,1,-1.571251174245696e-06
1,1,-1.5646368719166837e-06
1,1,-1.5572714906988295e-06
1,1,-1.5491321291865854e-06
1,1,-1.540277820581328e-06
1,1,-1.5307728221597484e-06
1,1,-1.5206575648778284e-06
1,1,-1.509864892084776e-06
1,1,-1.4984287166319176e-06
1,1,-1.4864708278071085e-06
1,1,-1.473937275369357e-06
1,1,-1.460747065367224e-06
1,1,-1.4468934180976137e-06
1,1,-1.4323064456021451e-06
1,1,-1.4169548243479554e-06
1,1,-1.4009975938458495e-06
1,1,-1.3843476041029447e-06
1,1,-1.3667144305362216e-06
1,1,-1.348150611805336e-06
1,1,-1.3289429841922307e-06
1,1,-1.3091140660637935e-06
1,1,-1.2884833373666546e-06
1,1,-1.2671559952681197e-06
1,1,-1.2454114396400622e-06
1,1,-1.223387039663814e-06
1,1,-1.2010991275680916e-06
1,1,-1.1785569864444594e-06
1,1,-1.1557411080881484e-06
1,1,-1.1327323743903385e-06
1,1,-1.109574076608756e-06
1,1,-1.0861247430982522e-06
1,1,-1.0624341747277623e-06
1,1,-1.0383773002549905e-06
1,1,-1.0139669074860674e-06
1,1,-9.892345654595172e-07
1,1,-9.64040352791214e-07
1,1,-9.384259437238052e-07
1,1,-9.124145553403688e-07
1,1,-8.861298884669721e-07
1,1,-8.595829508501568e-07
1,1,-8.326430367720351e-07
1,1,-8.053952770433223e-07
1,1,-7.780344241029012e-07
1,1,-7.505177557624351e-07
1,1,-7.226022276736242e-07
1,1,-6.942941351488597e-07
1,1,-6.656574250173235e-07
1,1,-6.366883141485401e-07
1,1,-6.073536544040816e-07
1,1,-5.775766281254825e-07
1,1,-5.473200547013543e-07
1,1,-5.1668105813016e-07
1,1,-4.856751147156952e-07
1,1,-4.541492824793973e-07
1,1,-4.222534787891934e-07
1,1,-3.8996874489659273e-07
1,1,-3.572598015110745e-07
1,1,-3.243116093503069e-07
1,1,-2.911095138958065e-07
1,1,-2.5755665220427906e-07
1,1,-2.2370561037047013e-07
1,1,-1.8969951887731706e-07
1,1,-1.5531538029490054e-07
1,1,-1.2052544492811838e-07
1,1,-8.545689125065049e-08
1,1,-5.0137600992563385e-08
1,1,-1.468522971891728e-08
1,1,2.0982835074937214e-08
1,1,5.6779598027656036e-08
1,1,9.26088756049139e-08
1,1,1.2850598079648377e-07
1,1,1.6448825602496213e-07
1,1,2.004626678641259e-07
1,1,2.363314671508359e-07
1,1,2.721727060142027e-07
1,1,3.07980443344738e-07
1,1,3.4371769744652413e-07
1,1,3.793398145980678e-07
1,1,4.148331589471435e-07
1,1,4.5021490599997444e-07
1,1,4.854617741801823e-07
1,1,5.204607526390128e-07
1,1,5.551879216136564e-07
1,1,5.897466468382671e-07
1,1,6.241897848675521e-07
1,1,6.585571424168705e-07
1,1,6.928379207565926e-07
1,1,7.270081773257965e-07
1,1,7.61094205575143e-07
1,1,7.950652639022085e-07
1,1,8.28928918150331e-07
1,1,8.626455181770103e-07
1,1,8.960389124478134e-07
1,1,9.290757325974376e-07
1,1,9.61532858416747e-07
1,1,9.932485967580932e-07
1,1,1.024144144616981e-06
1,1,1.0541972011317927e-06
1,1,1.0835447556839617e-06
1,1,1.11224702556241e-06
1,1,1.1403294576149164e-06
1,1,1.16774621069115e-06
1,1,1.1946014123313642e-06
1,1,1.2209449869386105e-06
1,1,1.2467084922493675e-06
1,1,1.2719351487443563e-06
1,1,1.29655097015587e-06
1,1,1.3204519954949024e-06
1,1,1.3434800264943315e-06
1,1,1.36550964181541e-06
1,1,1.3867001239880465e-06
1,1,1.4069287280601502e-06
1,1,1.4262043407126656e-06
1,1,1.4447519890545654e-06
1,1,1.462472375118237e-06
1,1,1.4794956422238162e-06
1,1,1.4960337548039903e-06
1,1,1.5122046931908783e-06
1,1,1.527980980810807e-06
1,1,1.5432523459621305e-06
1,1,1.5580741308427577e-06
1,1,1.5723351072844736e-06
1,1,1.585789185211043e-06
1,1,1.598342826007163e-06
1,1,1.6100488836333763e-06
1,1,1.6208351389325555e-06
1,1,1.6304595695495936e-06
1,1,1.6388854286145164e-06
1,1,1.646178343778681e-06
1,1,1.6524799351690904e-06
1,1,1.6578059874682714e-06
1,1,1.6620960487647596e-06
1,1,1.665521678842849e-06
1,1,1.6681872851974217e-06
1,1,1.669944306581684e-06
1,1,1.6708307393007267e-06
1,1,1.6709119595598418e-06
1,1,1.6700918130796145e-06
1,1,1.6683291909970238e-06
1,1,1.6655637636349623e-06
1,1,1.6618601118490687e-06
1,1,1.6572740519321038e-06
1,1,1.6519774381270311e-06
1,1,1.6460146946563251e-06
1,1,1.6393573486988365e-06
1,1,1.6321095608529702e-06
1,1,1.6242973746986405e-06
1,1,1.6161467688051272e-06
1,1,1.6076583161534475e-06
1,1,1.5986335465956066e-06
1,1,1.5889853620009398e-06
1,1,1.578701465727223e-06
1,1,1.5677363228060904e-06
1,1,1.556109967534104e-06
1,1,1.543880177923677e-06
1,1,1.530908123825454e-06
1,1,1.5171702594949235e-06
1,1,1.5026566549106611e-06
1,1,1.4874248879924754e-06
1,1,1.4716846561560386e-06
1,1,1.4554585722677208e-06
1,1,1.438763156429495e-06
1,1,1.421582150023403e-06
1,1,1.4038518452735914e-06
1,1,1.385521355215816e-06
1,1,1.3665860852123992e-06
1,1,1.347121587897742e-06
1,1,1.3271052462861992e-06
1,1,1.3065123679095874e-06
1,1,1.2853795489951554e-06
1,1,1.2638119416940995e-06
1,1,1.2418948074711007e-06
1,1,1.2197474328338163e-06
1,1,1.197414167795813e-06
1,1,1.1748299053129276e-06
1,1,1.152135461311603e-06
1,1,1.1294058642892446e-06
1,1,1.106463932982919e-06
1,1,1.0833017865997832e-06
1,1,1.0599329537347022e-06
1,1,1.0363152562168682e-06
1,1,1.0124742570157052e-06
1,1,9.884578478206523e-07
1,1,9.642126376235075e-07
1,1,9.395671355588008e-07
1,1,9.145460790669614e-07
1,1,8.891673695102241e-07
1,1,8.634673001100655e-07
1,1,8.373673569433512e-07
1,1,8.106943419383929e-07
1,1,7.835469946063678e-07
1,1,7.558154004161004e-07
1,1,7.274360394250648e-07
1,1,6.986460661157073e-07
1,1,6.69509132242987e-07
1,1,6.399709960214244e-07
1,1,6.101375021032672e-07
1,1,5.800978535796146e-07
1,1,5.49789788232471e-07
1,1,5.192660612299762e-07
1,1,4.884753051882537e-07
1,1,4.572858544695399e-07
1,1,4.2566525215580987e-07
1,1,3.93633177808377e-07
1,1,3.611768422185867e-07
1,1,3.2837527774893e-07
1,1,2.953408310385009e-07
1,1,2.619830493605708e-07
1,1,2.2836543302935914e-07
1,1,1.9458398730528933e-07
1,1,1.607151377585172e-07
1,1,1.2687725783872126e-07
1,1,9.303233496978465e-08
1,1,5.9080434002485945e-08
1,1,2.515090820224896e-08
1,1,-8.633853433310897e-09
1,1,-4.2397407441416635e-08
1,1,-7.63130265729894e-08
1,1,-1.1009651849413697e-07
1,1,-1.436312103176368e-07
1,1,-1.7709414650735078e-07
1,1,-2.1045418432039145e-07
1,1,-2.437868406048428e-07
1,1,-2.770120458772752e-07
1,1,-3.10066883053382e-07
1,1,-3.430775853073065e-07
1,1,-3.760304366794944e-07
1,1,-4.087658329634069e-07
1,1,-4.412336063640555e-07
1,1,-4.736138053601953e-07
1,1,-5.058645870033274e-07
1,1,-5.378033290968908e-07
1,1,-5.693625598310596e-07
1,1,-6.00554961970513e-07
1,1,-6.313859609963134e-07
1,1,-6.616950294260984e-07
1,1,-6.915468800595181e-07
1,1,-7.211029163452984e-07
1,1,-7.503758791788516e-07
1,1,-7.792643736660396e-07
1,1,-8.077435593697858e-07
1,1,-8.358524600566903e-07
1,1,-8.634813272030225e-07
1,1,-8.905634878320327e-07
1,1,-9.169222049418094e-07
1,1,-9.425653970821164e-07
1,1,-9.674685251041945e-07
1,1,-9.91408722473495e-07
1,1,-1.0144715262823513e-06
1,1,-1.036814799210765e-06
1,1,-1.0584341034027915e-06
1,1,-1.0793211779596509e-06
1,1,-1.0994386716507085e-06
1,1,-1.118905222358878e-06
1,1,-1.137928342635801e-06
1,1,-1.1564094275651218e-06
1,1,-1.1743815174628545e-06
1,1,-1.1918446528543508e-06
1,1,-1.2087369638663253e-06
1,1,-1.2250343609773808e-06
1,1,-1.2406844710257989e-06
1,1,-1.2557006167471305e-06
1,1,-1.2700106850447892e-06
1,1,-1.2836778584192663e-06
1,1,-1.2966720606274088e-06
1,1,-1.308926445781237e-06
1,1,-1.3204825066064823e-06
1,1,-1.3313416051417824e-06
1,1,-1.3414329833498709e-06
1,1,-1.3506899697386614e-06
1,1,-1.359147122164249e-06
1,1,-1.3667906740863034e-06
1,1,-1.37361477782314e-06
1,1,-1.3795022079455056e-06
1,1,-1.384401399143107e-06
1,1,-1.388475317415865e-06
1,1,-1.3916959106349998e-06
1,1,-1.3939551474341232e-06
1,1,-1.395348143478513e-06
1,1,-1.3958986486311105e-06
1,1,-1.395620558189969e-06
1,1,-1.39460417037966e-06
1,1,-1.3928865627702911e-06
1,1,-1.3904225440648189e-06
1,1,-1.387084377990318e-06
1,1,-1.3829089331407231e-06
1,1,-1.3781558395831383e-06
1,1,-1.3728440409185815e-06
1,1,-1.3669716041146043e-06
1,1,-1.3606550042109652e-06
1,1,-1.3539025667941697e-06
1,1,-1.3467393226629404e-06
1,1,-1.3392896404499942e-06
1,1,-1.3315538434365657e-06
1,1,-1.323407043748182e-06
1,1,-1.3147906231900954e-06
1,1,-1.3057236657077456e-06
1,1,-1.2962087077801105e-06
1,1,-1.2861480724318777e-06
1,1,-1.2754697686795222e-06
1,1,-1.2641608716429473e-06
1,1,-1.2520614968185262e-06
1,1,-1.2391571006303265e-06
1,1,-1.22564360978802e-06
1,1,-1.2116021908429844e-06
1,1,-1.197035937615715e-06
1,1,-1.1820253874133272e-06
1,1,-1.1666409974321888e-06
1,1,-1.1508726537740395e-06
1,1,-1.1348080266043712e-06
1,1,-1.118376654433394e-06
1,1,-1.1015668884955398e-06
1,1,-1.0844576770762652e-06
1,1,-1.066948662947946e-06
1,1,-1.0490012105335763e-06
1,1,-1.030577231091893e-06
1,1,-1.0117470501478722e-06
1,1,-9.925451878685916e-07
1,1,-9.72960839009709e-07
1,1,-9.531489495955412e-07
1,1,-9.33147181066458e-07
1,1,-9.13049481110582e-07
1,1,-8.92918292287595e-07
1,1,-8.727145752359157e-07
1,1,-8.52459382342584e-07
1,1,-8.321484505932814e-07
1,1,-8.117078189003483e-07
1,1,-7.910384169778986e-07
1,1,-7.699427765365604e-07
1,1,-7.482982493106449e-07
1,1,-7.260125899696681e-07
1,1,-7.030843369581134e-07
1,1,-6.796809650159379e-07
1,1,-6.558493498513628e-07
1,1,-6.316134846860501e-07
1,1,-6.069260729240906e-07
1,1,-5.818104187520723e-07
1,1,-5.563479216200747e-07
1,1,-5.30602662446557e-07
1,1,-5.045160494166839e-07
1,1,-4.780220760401355e-07
1,1,-4.511601322066941e-07
1,1,-4.23746113553585e-07
1,1,-3.958390698886513e-07
1,1,-3.675246600984254e-07
1,1,-3.388007852509826e-07
1,1,-3.097100679304349e-07
1,1,-2.8017243302401125e-07
1,1,-2.503619569866813e-07
1,1,-2.205296599388145e-07
1,1,-1.9073427764976926e-07
1,1,-1.6099623890024185e-07
1,1,-1.3133733182242478e-07
1,1,-1.0182568061661876e-07
1,1,-7.237975178468121e-08
1,1,-4.273370578778831e-08
1,1,-1.2966388875190066e-08
1,1,1.686649418884286e-08
1,1,4.691337825904158e-08
1,1,7.713867466428279e-08
1,1,1.0749632220052637e-07
1,1,1.379185659515379e-07
1,1,1.684358543129046e-07
1,1,1.989016388876097e-07
1,1,2.2906531542441875e-07
1,1,2.5888930832486306e-07
1,1,2.883252612234948e-07
1,1,3.173991317061985e-07
1,1,3.461394768692056e-07
1,1,3.746031228131874e-07
1,1,4.0292497886173163e-07
1,1,4.3106951746326265e-07
1,1,4.591228703042159e-07
1,1,4.870981665364012e-07
1,1,5.150275425556759e-07
1,1,5.429094713723259e-07
1,1,5.706178436522374e-07
1,1,5.980954657587009e-07
1,1,6.251281647586154e-07
1,1,6.51781282800238e-07
1,1,6.780480331959296e-07
1,1,7.036864603531476e-07
1,1,7.28742261270917e-07
1,1,7.534023074591134e-07
1,1,7.775301256713272e-07
1,1,8.009726611415235e-07
1,1,8.238115606972647e-07
1,1,8.460420347119792e-07
1,1,8.676248089364261e-07
1,1,8.885077513415812e-07
1,1,9.086938780600492e-07
1,1,9.28357737142966e-07
1,1,9.475303284426012e-07
1,1,9.66053869672434e-07
1,1,9.838682203895466e-07
1,1,1.0010194741392807e-06
1,1,1.0176035121014416e-06
1,1,1.0336008202206175e-06
1,1,1.0489242922264954e-06
1,1,1.0635363541652074e-06
1,1,1.077606587656364e-06
1,1,1.0912630394601643e-06
1,1,1.1043072840183632e-06
1,1,1.1166782677470673e-06
1,1,1.1284290443723576e-06
1,1,1.139605812468079e-06
1,1,1.150191474277932e-06
1,1,1.1602134807750897e-06
1,1,1.1696738289732255e-06
1,1,1.1784718348438624e-06
1,1,1.186659775073996e-06
1,1,1.194270094524102e-06
1,1,1.2013502289076711e-06
1,1,1.2078716510150455e-06
1,1,1.2136279514843836e-06
1,1,1.2186231741833511e-06
1,1,1.222799029942293e-06
1,1,1.2261570581325269e-06
1,1,1.228657749378067e-06
1,1,1.2301831433050274e-06
1,1,1.230676963350065e-06
1,1,1.2301449177572158e-06
1,1,1.2287421535986203e-06
1,1,1.2266310968653091e-06
1,1,1.223913751120725e-06
1,1,1.220561453229957e-06
1,1,1.2166905774737525e-06
1,1,1.2124000770304703e-06
1,1,1.2076851113069018e-06
1,1,1.2025190249114713e-06
1,1,1.1969717284278434e-06
1,1,1.1910013451389734e-06
1,1,1.1845131548462214e-06
1,1,1.1776469434347025e-06
1,1,1.170380991548331e-06
1,1,1.162578254847798e-06
1,1,1.154269851657676e-06
1,1,1.1455638593150653e-06
1,1,1.1363880589903703e-06
1,1,1.126766436716354e-06
1,1,1.1168291941903197e-06
1,1,1.1064969619337177e-06
1,1,1.0957969963452494e-06
1,1,1.0848051245913786e-06
1,1,1.0734196683987756e-06
1,1,1.0617125468267797e-06
1,1,1.0496863828158893e-06
1,1,1.0371107749177315e-06
1,1,1.0240305906402818e-06
1,1,1.0105450145403542e-06
1,1,9.96576724253133e-07
1,1,9.820616079233284e-07
1,1,9.671011417546918e-07
1,1,9.517210757710584e-07
1,1,9.359037601522312e-07
1,1,9.198132419618846e-07
1,1,9.03430538383138e-07
1,1,8.867389076967157e-07
1,1,8.698271777132717e-07
1,1,8.526927841011583e-07
1,1,8.353865064189247e-07
1,1,8.180193083695038e-07
1,1,8.006032334255182e-07
1,1,7.832316589317361e-07
1,1,7.659315015270344e-07
1,1,7.483911731238207e-07
1,1,7.306316469374486e-07
1,1,7.127565819145801e-07
1,1,6.946743884960896e-07
1,1,6.762685157503372e-07
1,1,6.575082419527604e-07
1,1,6.383287676283034e-07
1,1,6.187646130427114e-07
1,1,5.989229882719127e-07
1,1,5.787312067036122e-07
1,1,5.581227982445284e-07
1,1,5.371374933885952e-07
1,1,5.158044106934477e-07
1,1,4.941346445496278e-07
1,1,4.721551851153326e-07
1,1,4.497774140851803e-07
1,1,4.2704955394638766e-07
1,1,4.0406439443002797e-07
1,1,3.806767093214065e-07
1,1,3.568059971456305e-07
1,1,3.3263525374549056e-07
1,1,3.081250114997041e-07
1,1,2.833180914449112e-07
1,1,2.582732521724874e-07
1,1,2.32864287470162e-07
1,1,2.0737913917999185e-07
1,1,1.8184092414882224e-07
1,1,1.5612831278654685e-07
1,1,1.3041831033219985e-07
1,1,1.047076171584e-07
1,1,7.904312205830831e-08
1,1,5.345279528777377e-08
1,1,2.786310963823293e-08
1,1,2.3043092873781644e-09
1,1,-2.314110275073887e-08
1,1,-4.8333422264218484e-08
1,1,-7.340892458447908e-08
1,1,-9.848188857325412e-08
1,1,-1.2349482716582982e-07
1,1,-1.484215554807375e-07
1,1,-1.7322909135569508e-07
1,1,-1.979839791683815e-07
1,1,-2.226683056184253e-07
1,1,-2.471802668282401e-07
1,1,-2.7157957282380295e-07
1,1,-2.959210353787349e-07
1,1,-3.200931650662281e-07
1,1,-3.439472186156265e-07
1,1,-3.674234138015259e-07
1,1,-3.904972743512328e-07
1,1,-4.131714151640226e-07
1,1,-4.354884301508039e-07
1,1,-4.574413906562763e-07
1,1,-4.790582220977771e-07
1,1,-5.004208751681854e-07
1,1,-5.215665818922324e-07
1,1,-5.425455476355418e-07
1,1,-5.633829377953339e-07
1,1,-5.839587476888392e-07
1,1,-6.041618970870553e-07
1,1,-6.239967018610462e-07
1,1,-6.433572573793517e-07
1,1,-6.620376914775139e-07
1,1,-6.80148107363648e-07
1,1,-6.976449626611871e-07
1,1,-7.143814979229351e-07
1,1,-7.304962302668259e-07
1,1,-7.460911599941888e-07
1,1,-7.612352894669438e-07
1,1,-7.759553978852565e-07
1,1,-7.900971392197878e-07
1,1,-8.03680499611927e-07
1,1,-8.168260459783762e-07
1,1,-8.294569347352231e-07
1,1,-8.413765346207957e-07
1,1,-8.524891697065067e-07
1,1,-8.628114614671185e-07
1,1,-8.724166994897221e-07
1,1,-8.813045685131334e-07
1,1,-8.895503112643078e-07
1,1,-8.973652605531763e-07
1,1,-9.049223650718232e-07
1,1,-9.121549184308292e-07
1,1,-9.191315356720736e-07
1,1,-9.258702748218504e-07
1,1,-9.323206248371488e-07
1,1,-9.384891458937404e-07
1,1,-9.441262728353544e-07
1,1,-9.4914637677964e-07
1,1,-9.534860848680456e-07
1,1,-9.570835013189436e-07
1,1,-9.59934405299109e-07
1,1,-9.620467396513909e-07
1,1,-9.634899366528867e-07
1,1,-9.64207172127764e-07
1,1,-9.64303047128002e-07
1,1,-9.638111481185228e-07
1,1,-9.627798803449078e-07
1,1,-9.613332655795697e-07
1,1,-9.594730423894864e-07
1,1,-9.572287952822196e-07
1,1,-9.544654321763498e-07
1,1,-9.51036661906509e-07
1,1,-9.469906918676996e-07
1,1,-9.423786919686954e-07
1,1,-9.370347453385586e-07
1,1,-9.309515172719538e-07
1,1,-9.24276191847842e-07
1,1,-9.172048850051996e-07
1,1,-9.09811518874096e-07
1,1,-9.020459667206228e-07
1,1,-8.93983756228995e-07
1,1,-8.858025051995502e-07
1,1,-8.776645913691856e-07
1,1,-8.694766156187801e-07
1,1,-8.612291020935565e-07
1,1,-8.530218038254874e-07
1,1,-8.448044223825582e-07
1,1,-8.364611705098819e-07
1,1,-8.278240705250866e-07
1,1,-8.18833908534231e-07
1,1,-8.094254684050771e-07
1,1,-7.99521074714364e-07
1,1,-7.891006311499754e-07
1,1,-7.782563875491586e-07
1,1,-7.670025532026019e-07
1,1,-7.553410968268449e-07
1,1,-7.433901706782034e-07
1,1,-7.312158048355139e-07
1,1,-7.188641139966159e-07
1,1,-7.062693785127602e-07
1,1,-6.93553883165247e-07
1,1,-6.807231527947745e-07
1,1,-6.675564372187676e-07
1,1,-6.540923485525158e-07
1,1,-6.40501037509351e-07
1,1,-6.268356426242689e-07
1,1,-6.130546700633335e-07
1,1,-5.991281412143869e-07
1,1,-5.850358882042775e-07
1,1,-5.708591659468067e-07
1,1,-5.566819111262475e-07
1,1,-5.42454774064855e-07
1,1,-5.280800181679391e-07
1,1,-5.138055694749427e-07
1,1,-4.995909665731644e-07
1,1,-4.852095930810622e-07
1,1,-4.707101381582739e-07
1,1,-4.558746958526259e-07
1,1,-4.407021339176068e-07
1,1,-4.2538656551802106e-07
1,1,-4.099171379981081e-07
1,1,-3.942301197923029e-07
1,1,-3.783276759999484e-07
1,1,-3.6230949702449216e-07
1,1,-3.460495647662128e-07
1,1,-3.295093073045456e-07
1,1,-3.12652247230044e-07
1,1,-2.953816237800689e-07
1,1,-2.776293809212352e-07
1,1,-2.592876054096697e-07
1,1,-2.4049040309599576e-07
1,1,-2.2134041541669118e-07
1,1,-2.0188895286089475e-07
1,1,-1.821660673135121e-07
1,1,-1.622208761913388e-07
1,1,-1.4229898006820214e-07
1,1,-1.224845647349251e-07
1,1,-1.0272968473895533e-07
1,1,-8.303310342455278e-08
1,1,-6.341599871757223e-08
1,1,-4.3968955436864353e-08
1,1,-2.4656521617061378e-08
1,1,-5.422439353780553e-09
1,1,1.3792133533582431e-08
1,1,3.3153301485526795e-08
1,1,5.260887576416703e-08
1,1,7.197609606040345e-08
1,1,9.120567977674133e-08
1,1,1.1028088072492893e-07
1,1,1.2911147123490038e-07
1,1,1.475899589311094e-07
1,1,1.6577763754409386e-07
1,1,1.836250354754873e-07
1,1,2.011847577302741e-07
1,1,2.185104882127378e-07
1,1,2.3562601658609389e-07
