sim,ref_pos,ref_neg
1.2402980782882106e-06,7.606538770321738e-06,-7.271633981857347e-06
1.151219508620324e-06,6.53414237836046e-06,-6.193353573499248e-06
1.059232993126628e-06,5.432112621461746e-06,-5.085687095149202e-06
9.64370346992162e-07,4.300717311632256e-06,-3.949423412191353e-06
8.666654871443703e-07,3.1429865324740336e-06,-2.7856847327258174e-06
7.661544261886561e-07,1.960369284592205e-06,-1.59701545707182e-06
6.628752649612158e-07,7.531416922273153e-07,-3.8479846349995547e-07
5.568681836942262e-07,8.505093018337324e-07,-4.773859021371292e-07
4.481754317892006e-07,2.108378218702282e-06,-1.7298942955284184e-06
3.368413161950808e-07,3.3876353102265444e-06,-3.00375873374558e-06
2.2291218838837784e-07,4.688239628459294e-06,-4.298489627498592e-06
1.0643642995342805e-07,6.009820296792255e-06,-5.613696587620744e-06
-1.2535563238415988e-08,7.350885412866236e-06,-6.948264820892704e-06
-1.33951398251083e-07,8.710607980960796e-06,-8.30023428702187e-06
-2.5775670370723403e-07,1.0086629332192692e-05,-9.668570153385074e-06
-3.838951498117685e-07,1.147674142308965e-05,-1.1051395712749342e-05
-5.123084697735217e-07,1.287943077939007e-05,-1.2445842063831112e-05
-6.429364826225196e-07,1.4294103734521157e-05,-1.3850995958741597e-05
-7.757171174193835e-07,1.5720445834417292e-05,-1.5267371631548385e-05
-9.10586438852698e-07,1.7157018783220498e-05,-1.669319528963178e-05
-1.0474786742193714e-06,1.8601290269663307e-05,-1.8125433969669502e-05
-1.1863262417822298e-06,2.0050716511696183e-05,-1.956318705009981e-05
-1.327059780498289e-06,2.1505249441143107e-05,-2.100579690095729e-05
-1.4696081811103479e-06,2.2964600120677225e-05,-2.2452288388354712e-05
-1.6138986185937394e-06,2.4427480215235485e-05,-2.3901896428247672e-05
-1.7598565859492557e-06,2.5892834497298305e-05,-2.5354252942543563e-05
-1.9074059293324456e-06,2.7359866445777274e-05,-2.680742041892987e-05
-2.0564688845086466e-06,2.882689501487375e-05,-2.8258552072891183e-05
-2.206966114622276e-06,3.029126327194392e-05,-2.970561509310607e-05
-2.35881674926806e-06,3.175190861946775e-05,-3.114781229790336e-05
-2.511938424851011e-06,3.320842823687366e-05,-3.258466461890455e-05
-2.6662473262211153e-06,3.4658481528843606e-05,-3.401399156623984e-05
-2.8216582295677903e-06,3.609929862110635e-05,-3.543401152912587e-05
-2.9780845465583196e-06,3.753021008736358e-05,-3.684369495532732e-05
-3.135438369703542e-06,3.895177370625544e-05,-3.824298810183039e-05
-3.2936305189331894e-06,4.0364515495472855e-05,-3.9631953333773e-05
-3.452570589362349e-06,4.176656598967126e-05,-4.100940311635188e-05
-3.612167000229596e-06,4.315502761524723e-05,-4.237303299256304e-05
-3.772327044986409e-06,4.452824254339036e-05,-4.372009885728983e-05
-3.93295694251655e-06,4.588391510804488e-05,-4.5048673147551615e-05
-4.093961889463123e-06,4.7220435141451136e-05,-4.635793580531821e-05
-4.255246113640086e-06,4.8537651266480144e-05,-4.764688005446548e-05
-4.416712928503998e-06,4.9832632551952624e-05,-4.891281876484208e-05
-4.578264788660843e-06,5.110229861239914e-05,-5.0153208121611707e-05
-4.73980334638177e-06,5.234663340630559e-05,-5.136776235036437e-05
-4.90122950910061e-06,5.356487898492439e-05,-5.25553124535172e-05
-5.062443497865052e-06,5.4754791647573495e-05,-5.371363133179296e-05
-5.223344906712357e-06,5.591449704276176e-05,-5.484080906459325e-05
-5.38383276293951e-06,5.704241278920368e-05,-5.593527741976285e-05
-5.543805588236703e-06,5.813651022344672e-05,-5.699610098448261e-05
-5.703161460652059e-06,5.9194388373342014e-05,-5.802124987075114e-05
-5.861798077354526e-06,6.021361957949055e-05,-5.900841660872831e-05
-6.019612818160861e-06,6.119231896906842e-05,-5.995487762242711e-05
-6.176502809791689e-06,6.212905266179847e-05,-6.085857670756625e-05
-6.33236499082057e-06,6.302320954343329e-05,-6.171925364103783e-05
-6.487096177279167e-06,6.387424006001378e-05,-6.253692279059428e-05
-6.640593128880521e-06,6.46793466691041e-05,-6.330961752609012e-05
-6.7927526158216145e-06,6.54345047645347e-05,-6.40334028458632e-05
-6.943471486125424e-06,6.613789973406916e-05,-6.470535930748155e-05
-7.092646733481761e-06,6.678966138479002e-05,-6.532487127385165e-05
-7.240175565545346e-06,6.738978881663288e-05,-6.589212386505015e-05
-7.385955472648677e-06,6.793682503606812e-05,-6.640584530401777e-05
-7.5298842968864e-06,6.842769216858899e-05,-6.68631256296002e-05
-7.671860301527138e-06,6.885972115290082e-05,-6.726245188483144e-05
-7.81178224070787e-06,6.92320183849389e-05,-6.760283127263088e-05
-7.949549429365271e-06,6.95439762669942e-05,-6.788226176082519e-05
-8.085061813357675e-06,6.979424351533931e-05,-6.809976582450621e-05
-8.218220039730634e-06,6.998000203280866e-05,-6.82544607246656e-05
-8.348925527078429e-06,7.00986343596864e-05,-6.834459372811406e-05
-8.477080535953254e-06,7.015019892798294e-05,-6.836868968681839e-05
-8.602588239273264e-06,7.013656151415995e-05,-6.832702030284998e-05
-8.725352792680127e-06,7.005920637782987e-05,-6.822159705423285e-05
-8.845279404796282e-06,6.991750333509413e-05,-6.80528823330882e-05
-8.96227440733165e-06,6.970960138266661e-05,-6.781870536799874e-05
-9.0762453249892e-06,6.943312553155454e-05,-6.75170557350325e-05
-9.187100945118433e-06,6.908622805268643e-05,-6.714708134007689e-05
-9.294751387065563e-06,6.866861611215232e-05,-6.67074422467646e-05
-9.399108171169009e-06,6.818072521127784e-05,-6.619725800233532e-05
-9.500084287348596e-06,6.762272383483004e-05,-6.56171718781897e-05
-9.597594263236786e-06,6.699466999580057e-05,-6.49679601797802e-05
-9.69155423180023e-06,6.629703613015391e-05,-6.425126379107597e-05
-9.781881998399893e-06,6.553007397451215e-05,-6.346709468984548e-05
-9.86849710723815e-06,6.469424096590032e-05,-6.261469947023929e-05
-9.951320907141304e-06,6.37896795336259e-05,-6.169428215397546e-05
-1.0030276616626232e-05,6.281584605893157e-05,-6.070557890121219e-05
-1.0105289388200065e-05,6.17731737351632e-05,-5.964901991697607e-05
-1.0176286371842129e-05,6.06621746809121e-05,-5.8524433641825137e-05
-1.0243196777617785e-05,5.948244392800081e-05,-5.733218136115409e-05
-1.0305951937374158e-05,5.8234582965111824e-05,-5.607278506738834e-05
-1.036448536546825e-05,5.69211219295094e-05,-5.4747142751812205e-05
-1.0418732818478535e-05,5.554451315119093e-05,-5.3358214060916114e-05
-1.0468632353851628e-05,5.410586973642898e-05,-5.190788148913551e-05
-1.0514124387436304e-05,5.2604573299581005e-05,-5.039577461084498e-05
-1.0555151749857903e-05,5.103892074025816e-05,-4.882122041057648e-05
-1.0591659741686789e-05,4.940909377220619e-05,-4.718375092373948e-05
-1.0623596187355433e-05,4.77163651089062e-05,-4.548451164642519e-05
-1.0650911487779476e-05,4.596260339627936e-05,-4.372592139321712e-05
-1.0673558671639025e-05,4.41503007523368e-05,-4.190974422232518e-05
-1.0691493445277384e-05,4.2279739882359975e-05,-4.003629065285269e-05
-1.070467424117537e-05,4.03510159615193e-05,-3.8105909811299455e-05
-1.0713062264960371e-05,3.836547321211531e-05,-3.612023059869958e-05
-1.0716621540910337e-05,3.6325781980074845e-05,-3.408082587001471e-05
-1.0715318955914011e-05,3.423380506210785e-05,-3.198895564051395e-05
-1.0709124301849728e-05,3.209005016926827e-05,-2.9845206586582987e-05
-1.0698010316346291e-05,2.989529396308377e-05,-2.7651654734451504e-05
-1.0681952721890554e-05,2.7652010967096072e-05,-2.5411552286171045e-05
-1.0660930263247535e-05,2.5362909635885173e-05,-2.3127212274560198e-05
-1.0634924743160027e-05,2.30279532926892e-05,-2.0798806541480348e-05
-1.0603921056295874e-05,2.064777302351474e-05,-1.842527036134838e-05
-1.0567907221412329e-05,1.82244665496562e-05,-1.600864619245181e-05
-1.0526874411708087e-05,1.5760350302239647e-05,-1.3552598926456378e-05
-1.0480816983334784e-05,1.3258355817188028e-05,-1.1060424435459734e-05
-1.0429732502041024e-05,1.0722217990014637e-05,-8.53559603960736e-06
-1.037362176792319e-05,8.155013967668465e-06,-5.980442647402417e-06
-1.0312488838258505e-05,5.55922880671243e-06,-3.397109413401193e-06
-1.024634104839701e-05,2.938006071921716e-06,-7.890293019252542e-07
-1.017518903069041e-05,1.840863043942589e-06,-2.372004428507509e-06
-1.009904673143676e-05,2.938572971925851e-07,-5.057519706067658e-06
-1.0017931425821348e-05,4.490066238910747e-06,-7.75965391171103e-06
-9.93186373083515e-06,7.1567575798190844e-06,-1.0473297295892172e-05
-9.840867616153434e-06,9.838740525531987e-06,-1.3193855634090876e-05
-9.744970412958232e-06,1.2531329110996708e-05,-1.5920181799701138e-05
-9.644202820689495e-06,1.523020885953256e-05,-1.8650375955734862e-05
-9.53859891171084e-06,1.793288149686434e-05,-2.137963783736291e-05
-9.428196133876911e-06,2.0637029528007788e-05,-2.410277426561305e-05
-9.313035310990345e-06,2.333915408708915e-05,-2.6815067157843265e-05
-9.193160641137487e-06,2.603498070695338e-05,-2.951349749092152e-05
-9.068619692892894e-06,2.871994711873102e-05,-3.219648591216554e-05
-8.939463399383724e-06,3.138982825163431e-05,-3.486091360834301e-05
-8.805746050206066e-06,3.404127826761795e-05,-3.750262019841856e-05
-8.667525281186186e-06,3.6672340089372304e-05,-4.01169499719656e-05
-8.524862061980648e-06,3.927994569141308e-05,-4.26995766966074e-05
-8.3778206815101e-06,4.185983792123368e-05,-4.52474281712919e-05
-8.22646873122249e-06,4.440813958288852e-05,-4.775760092738087e-05
-8.070877086182297e-06,4.69193790193036e-05,-5.022686211144008e-05
-7.911119883983236e-06,4.938896017329168e-05,-5.265150059517664e-05
-7.747274501482763e-06,5.181461410926892e-05,-5.502671292514041e-05
-7.579421529357513e-06,5.419415043494975e-05,-5.734815128711716e-05
-7.407644744479668e-06,5.65230723887994e-05,-5.9612972931754114e-05
-7.232031080115032e-06,5.879684148511381e-05,-6.181889153720873e-05
-7.0526705939444745e-06,6.101255921510961e-05,-6.396323522819826e-05
-6.869656433911128e-06,6.316686852791242e-05,-6.604266149959599e-05
-6.683084801896645e-06,6.525702590225537e-05,-6.805320934158444e-05
-6.4930549152305765e-06,6.727969424704155e-05,-6.99921237020613e-05
-6.299668966037787e-06,6.923114991612379e-05,-7.185773471652158e-05
-6.103032078429685e-06,7.110933533178926e-05,-7.364742731252223e-05
-5.903252263545848e-06,7.29125330975294e-05,-7.535886732589033e-05
-5.700440372453569e-06,7.463894885573403e-05,-7.698944583191131e-05
-5.4947100469136905e-06,7.628586490861751e-05,-7.853447385384226e-05
-5.286177668022008e-06,7.78489872259273e-05,-7.998962340480981e-05
-5.07496230273653e-06,7.932349666521281e-05,-8.135261302629312e-05
-4.861185648301754e-06,8.070613478628188e-05,-8.262284966728591e-05
-4.644971974582234e-06,8.199568407851382e-05,-8.379966908158061e-05
-4.426448064318645e-06,8.319120993102156e-05,-8.488105707368359e-05
-4.205743151320738e-06,8.429148402229956e-05,-8.586575644259253e-05
-3.982988856612607e-06,8.529452104254364e-05,-8.675226572880095e-05
-3.7583191225469057e-06,8.619793137227005e-05,-8.753792037780576e-05
-3.531870144905843e-06,8.699996249750251e-05,-8.822061613732176e-05
-3.3037803030080488e-06,8.76995805442169e-05,-8.879814660724517e-05
-3.0741900878417096e-06,8.829455657862116e-05,-8.926893398779134e-05
-2.8432420282457176e-06,8.878186280272207e-05,-8.963209514252327e-05
-2.6110806151620175e-06,8.915970420041458e-05,-8.988614614504855e-05
-2.3778522239837688e-06,8.942650923061515e-05,-9.003024992510446e-05
-2.1437050350254936e-06,8.958191850522442e-05,-9.006519671853378e-05
-1.9087889521429262e-06,8.962669285983556e-05,-8.999119182726054e-05
-1.6732555195319378e-06,8.956108602482612e-05,-8.980691665202306e-05
-1.4372578367375841e-06,8.938417574848155e-05,-8.950984947883699e-05
-1.2009504719060657e-06,8.909404689288434e-05,-8.909729639780695e-05
-9.644893733141937e-07,8.86888045171563e-05,-8.856803730202491e-05
-7.280317792127921e-07,8.816650343297038e-05,-8.792177775517114e-05
-4.917361260223738e-07,8.752629699837122e-05,-8.715930177574187e-05
-2.557619549213693e-07,8.676744641651197e-05,-8.62829103885918e-05
-2.026981686917934e-08,8.589147735618162e-05,-8.529385718842076e-05
2.1457882389164419e-07,8.490110936576172e-05,-8.419059718319323e-05
4.4862168780771197e-07,8.379562262110941e-05,-8.297179541213705e-05
6.816957794131231e-07,8.25744475510412e-05,-8.16389353695963e-05
9.136374881031847e-07,8.12370492217464e-05,-8.019431972687038e-05
1.1442826902307425e-06,7.978419132773868e-05,-7.863783530456492e-05
1.3734668524701665e-06,7.821856594351731e-05,-7.6968282152165e-05
1.6010251363918323e-06,7.654070518240521e-05,-7.518611520284053e-05
1.8267925041877427e-06,7.475053627651086e-05,-7.329365360540898e-05
2.0506038254867302e-06,7.28481421112672e-05,-7.129434512867928e-05
2.2722939851954795e-06,7.083519577348977e-05,-6.919159058640311e-05
2.49169799229943e-06,6.871579477278813e-05,-6.698648528893602e-05
2.708651089555453e-06,6.649259005826779e-05,-6.467918819308932e-05
2.9229888640060585e-06,6.416597945753666e-05,-6.227184609432298e-05
3.1345473582427866e-06,6.17368637151786e-05,-5.976906211098894e-05
3.343163182344401e-06,5.920814829912546e-05,-5.717526028213448e-05
3.548673626413462e-06,5.658475306170714e-05,-5.449268291920616e-05
3.7509167736329565e-06,5.387113453540171e-05,-5.172391224123604e-05
3.949731613762762e-06,5.107080363981546e-05,-4.8872003332062825e-05
4.1449581569939385e-06,4.818633107676678e-05,-4.594006195318778e-05
4.336437548077129e-06,4.521981973530413e-05,-4.2931658496169945e-05
4.524012180639745e-06,4.21740285847928e-05,-3.985070586961773e-05
4.70752581160509e-06,3.905254994237844e-05,-3.6701669429094473e-05
4.88682367562518e-06,3.585980884362112e-05,-3.348995062543143e-05
5.061752599437743e-06,3.2600962155920576e-05,-3.022094901117764e-05
5.232161116056716e-06,2.928134040250326e-05,-2.689997342684376e-05
5.397899578704526e-06,2.590583982841777e-05,-2.353085472238631e-05
5.558820274393583e-06,2.247983898905804e-05,-2.011635614810601e-05
5.714777537063631e-06,1.9006614110990573e-05,-1.666102998673419e-05
5.865627860181076e-06,1.5488680012297565e-05,-1.3170750382560788e-05
6.011230008705886e-06,1.1931637542716465e-05,-9.651791743880369e-06
6.15144513033147e-06,8.341803489487332e-06,-6.108806733561942e-06
6.2861368659028e-06,4.72440875496544e-06,-2.573594264427491e-06
6.4151714589180436e-06,1.0844245444398266e-06,-2.546882023788255e-06
6.538417864019296e-06,1.0297163551304632e-06,-6.243880109718596e-06
6.655747854378298e-06,4.615995045688287e-06,-9.919964772750157e-06
6.767036127883651e-06,8.204817261101744e-06,-1.3596639454195366e-05
6.872160412036734e-06,1.1791242249379418e-05,-1.726967775738918e-05
6.9710015674644545e-06,1.537065044080752e-05,-2.09341553338118e-05
7.063443689958009e-06,1.8937928430846585e-05,-2.458384324588408e-05
7.149374210948079e-06,2.2487520131648235e-05,-2.8212684383497085e-05
7.228683996328269e-06,2.601410499864676e-05,-3.181545633658744e-05
7.30126744354015e-06,2.9513069089398343e-05,-3.5386875211399146e-05
7.367022576834956e-06,3.29793077855865e-05,-3.892312988491143e-05
7.425851140628846e-06,3.640801389623752e-05,-4.242014697043772e-05
7.477658690870613e-06,3.979371165380764e-05,-4.587143119066005e-05
7.522354684342829e-06,4.313098675825212e-05,-4.9271049271321706e-05
7.559852565819676e-06,4.6414605715478805e-05,-5.261381302485293e-05
7.59006985300704e-06,4.9639595578053465e-05,-5.5895150196806645e-05
7.6129282191929e-06,5.280170127069137e-05,-5.91102849994886e-05
7.628353573538626e-06,5.589514970031326e-05,-6.225384399924692e-05
7.636276138944389e-06,5.891364947603747e-05,-6.532015534357542e-05
7.636630527424636e-06,6.185201872457512e-05,-6.830413406472829e-05
7.629355812932334e-06,6.470716164817357e-05,-7.12014508407889e-05
7.614395601573512e-06,6.747540302602988e-05,-7.400805334456836e-05
7.591698099156504e-06,7.015208486503164e-05,-7.671994757070816e-05
7.561216176023184e-06,7.273253981133018e-05,-7.933288814037441e-05
7.522907429112398e-06,7.521255154309644e-05,-8.18432809743182e-05
7.4767342412087055e-06,7.758912121594548e-05,-8.424805982678746e-05
7.422663837332461e-06,7.985823095687929e-05,-8.654243977466606e-05
7.3606683382301564e-06,8.201508079101589e-05,-8.871996579685594e-05
7.290724810926807e-06,8.405406900110491e-05,-9.077492748027433e-05
7.21281531630499e-06,8.59699161128218e-05,-9.27042824311376e-05
7.126926953677907e-06,8.77598048793702e-05,-9.450610926888816e-05
7.033051902326576e-06,8.942145576980128e-05,-9.6176620235281e-05
6.931187459973881e-06,9.095232966390958e-05,-9.77119092906214e-05
6.821336078170793e-06,9.234842174085344e-05,-9.9108354306326e-05
6.703505394572512e-06,9.360641187470894e-05,-0.0001003628897645
6.577708262084727e-06,9.47245100734769e-05,-0.0001014733495371
6.443962774862396e-06,9.569880208691528e-05,-0.0001024369002677
6.3022922911456845e-06,9.652424163027564e-05,-0.0001032495520069
6.152725452919696e-06,9.719724277158216e-05,-0.0001039067814177
5.995296202386615e-06,9.771554258489644e-05,-0.0001044053707776
5.830043795240661e-06,9.807785385792778e-05,-0.0001047445723259
5.657012810737957e-06,9.82847910145382e-05,-0.0001049257898222
5.476253158554943e-06,9.83368310820546e-05,-0.0001049495517592
5.287820082430438e-06,9.823083924765125e-05,-0.0001048124188093
5.091774160587692e-06,9.79633037324396e-05,-0.0001045101560687
4.888181302933973e-06,9.753417717173828e-05,-0.0001040433240276
4.677112745036233e-06,9.694407810541238e-05,-0.000103413301094
4.458645038872338e-06,9.619188721262844e-05,-0.0001026183773119
4.232860040358068e-06,9.527564496939736e-05,-0.0001016559979543
3.999844893650813e-06,9.419427926792984e-05,-0.0001005259265844
3.7596920122313696e-06,9.294924677956604e-05,-9.923031351985692e-05
3.5124990567657053e-06,9.154391331002415e-05,-9.7771739691759e-05
3.2583689097488553e-06,8.998053900731228e-05,-9.615189133209804e-05
2.9974096469333464e-06,8.825960823129923e-05,-9.43724022776395e-05
2.72973450554466e-06,8.638196729902079e-05,-9.24348334782947e-05
2.455461849286293e-06,8.434970616474532e-05,-9.034057591647992e-05
2.1747151301369434e-06,8.216559310608724e-05,-8.809153554503428e-05
1.8876228469422458e-06,7.983221813028341e-05,-8.568944178817954e-05
1.5943185008033285e-06,7.735258077033086e-05,-8.313756417918517e-05
1.2949405472642695e-06,7.473039369560677e-05,-8.043993377045441e-05
9.896323453002939e-07,7.196920778388283e-05,-7.760091283721373e-05
6.785421031082996e-07,6.907248940329799e-05,-7.462413223741745e-05
3.618228207010422e-07,6.604306321995495e-05,-7.151280908046008e-05
3.9632229306041055e-08,6.288505192112628e-05,-6.827138933779459e-05
-2.878672724299692e-07,5.960423806272872e-05,-6.490517645283982e-05
-6.205086854304372e-07,5.620613644616683e-05,-6.142022802875676e-05
-9.581204803718097e-07,5.269581961552832e-05,-5.782107807485465e-05
